590.5,0,120
591,0,120
591.5,0,120
592,0,120
592.5,0,120
593,0,120
593.5,0,120
594,0,120
594.5,0,120
595,0,120
595.5,0,120
596,0,120
596.5,0,120
597,0,120
597.5,0,120
598,0,120
598.5,0,120
599,0,120
599.5,0,120
600,0,120
600.5,0,120
601,0,120
601.5,0,120
602,0,120
602.5,0,120
603,0,120
603.5,0,120
604,0,120
604.5,0,120
605,0,120
605.5,0,120
606,0,120
606.5,0,120
607,0,120
607.5,0,120
608,0,120
608.5,0,120
609,0,120
609.5,0,120
610,0,120
610.5,0,120
611,0,120
611.5,0,120
612,0,120
612.5,0,120
613,0,120
613.5,0,120
614,0,120
614.5,0,120
615,0,120
615.5,0,120
616,0,120
616.5,0,120
617,0,120
617.5,0,120
618,0,120
618.5,0,120
619,0,120
619.5,0,120
620,0,120
620.5,0,120
621,0,120
621.5,0,120
622,0,120
622.5,0,120
623,0,120
623.5,0,120
624,0,120
624.5,0,120
625,0,120
625.5,0,120
626,0,120
626.5,0,120
627,0,120
627.5,0,120
628,0,120
628.5,0,120
629,0,120
629.5,0,120
630,0,120
630.5,0,120
631,0,120
631.5,0,120
632,0,120
632.5,0,120
633,0,120
633.5,0,120
634,0,120
634.5,0,120
635,0,120
635.5,0,120
636,0,120
636.5,0,120
637,0,120
637.5,0,120
638,0,120
638.5,0,120
639,0,120
639.5,0,120
640,0,120
640.5,0,120
641,0,120
641.5,0,120
642,0,120
642.5,0,120
643,0,120
643.5,0,120
644,0,120
644.5,0,120
645,0,120
645.5,0,120
646,0,120
646.5,0,120
647,0,120
647.5,0,120
648,0,120
648.5,0,120
649,0,120
649.5,0,120
650,0,120
650.5,0,120
651,0,120
651.5,0,120
652,0,120
652.5,0,120
653,0,120
653.5,0,120
654,0,120
654.5,0,120
655,0,120
655.5,0,120
656,0,120
656.5,0,120
657,0,120
657.5,0,120
658,0,120
658.5,0,120
659,0,120
659.5,0,120
660,0,120
660.5,0,120
661,0,120
661.5,0,120
662,0,120
662.5,0,120
663,0,120
663.5,0,120
664,0,120
664.5,0,120
665,0,120
665.5,0,120
666,0,120
666.5,0,120
667,0,120
667.5,0,120
668,0,120
668.5,0,120
669,0,120
669.5,0,120
670,0,120
670.5,0,120
671,0,120
671.5,0,120
672,0,120
672.5,0,120
673,0,120
673.5,0,120
674,0,120
674.5,0,120
675,0,120
675.5,0,120
676,0,120
676.5,0,120
677,0,120
677.5,0,120
678,0,120
678.5,0,120
679,0,120
679.5,0,120
680,0,120
680.5,0,120
681,0,120
681.5,0,120
682,0,120
682.5,0,120
683,0,120
683.5,0,120
684,0,120
684.5,0,120
685,0,120
685.5,0,120
686,0,120
686.5,0,120
687,0,120
687.5,0,120
688,0,120
688.5,0,120
689,0,120
689.5,0,120
690,0,120
690.5,0,120
691,0,120
691.5,0,120
692,0,120
692.5,0,120
693,0,120
693.5,0,120
694,0,120
694.5,0,120
695,0,120
695.5,0,120
696,0,120
696.5,0,120
697,0,120
697.5,0,120
698,0,120
698.5,0,120
699,0,120
699.5,0,120
500,0.5,120
500.5,0.5,120
501,0.5,120
501.5,0.5,120
502,0.5,120
502.5,0.5,120
503,0.5,120
503.5,0.5,120
504,0.5,120
504.5,0.5,120
505,0.5,120
505.5,0.5,120
506,0.5,120
506.5,0.5,120
507,0.5,120
507.5,0.5,120
508,0.5,120
508.5,0.5,120
509,0.5,120
509.5,0.5,120
510,0.5,120
510.5,0.5,120
511,0.5,120
511.5,0.5,120
512,0.5,120
512.5,0.5,120
513,0.5,120
513.5,0.5,120
514,0.5,120
514.5,0.5,120
515,0.5,120
515.5,0.5,120
516,0.5,120
516.5,0.5,120
517,0.5,120
517.5,0.5,120
518,0.5,120
518.5,0.5,120
519,0.5,120
519.5,0.5,120
520,0.5,120
520.5,0.5,120
521,0.5,120
521.5,0.5,120
522,0.5,120
522.5,0.5,120
523,0.5,120
523.5,0.5,120
524,0.5,120
524.5,0.5,120
525,0.5,120
525.5,0.5,120
526,0.5,120
526.5,0.5,120
527,0.5,120
527.5,0.5,120
528,0.5,120
528.5,0.5,120
529,0.5,120
529.5,0.5,120
530,0.5,120
530.5,0.5,120
531,0.5,120
531.5,0.5,120
532,0.5,120
532.5,0.5,120
533,0.5,120
533.5,0.5,120
534,0.5,120
534.5,0.5,120
535,0.5,120
535.5,0.5,120
536,0.5,120
536.5,0.5,120
537,0.5,120
537.5,0.5,120
538,0.5,120
538.5,0.5,120
539,0.5,120
539.5,0.5,120
540,0.5,120
540.5,0.5,120
541,0.5,120
541.5,0.5,120
542,0.5,120
542.5,0.5,120
543,0.5,120
543.5,0.5,120
544,0.5,120
544.5,0.5,120
545,0.5,120
545.5,0.5,120
546,0.5,120
546.5,0.5,120
547,0.5,120
547.5,0.5,120
548,0.5,120
548.5,0.5,120
549,0.5,120
549.5,0.5,120
550,0.5,120
550.5,0.5,120
551,0.5,120
551.5,0.5,120
552,0.5,120
552.5,0.5,120
553,0.5,120
553.5,0.5,120
554,0.5,120
554.5,0.5,120
555,0.5,120
555.5,0.5,120
556,0.5,120
556.5,0.5,120
557,0.5,120
557.5,0.5,120
558,0.5,120
558.5,0.5,120
559,0.5,120
559.5,0.5,120
560,0.5,120
560.5,0.5,120
561,0.5,120
561.5,0.5,120
562,0.5,120
562.5,0.5,120
563,0.5,120
563.5,0.5,120
564,0.5,120
564.5,0.5,120
565,0.5,120
565.5,0.5,120
566,0.5,120
566.5,0.5,120
567,0.5,120
567.5,0.5,120
568,0.5,120
568.5,0.5,120
569,0.5,120
569.5,0.5,120
570,0.5,120
570.5,0.5,120
571,0.5,120
571.5,0.5,120
572,0.5,120
572.5,0.5,120
573,0.5,120
573.5,0.5,120
574,0.5,120
574.5,0.5,120
575,0.5,120
575.5,0.5,120
576,0.5,120
576.5,0.5,120
577,0.5,120
577.5,0.5,120
578,0.5,120
578.5,0.5,120
579,0.5,120
579.5,0.5,120
580,0.5,120
580.5,0.5,120
581,0.5,120
581.5,0.5,120
582,0.5,120
582.5,0.5,120
583,0.5,120
583.5,0.5,120
584,0.5,120
584.5,0.5,120
585,0.5,120
585.5,0.5,120
586,0.5,120
586.5,0.5,120
587,0.5,120
587.5,0.5,120
588,0.5,120
588.5,0.5,120
589,0.5,120
589.5,0.5,120
590,0.5,120
590.5,0.5,120
591,0.5,120
591.5,0.5,120
592,0.5,120
592.5,0.5,120
593,0.5,120
593.5,0.5,120
594,0.5,120
594.5,0.5,120
595,0.5,120
595.5,0.5,120
596,0.5,120
596.5,0.5,120
597,0.5,120
597.5,0.5,120
598,0.5,120
598.5,0.5,120
599,0.5,120
599.5,0.5,120
600,0.5,120
600.5,0.5,120
601,0.5,120
601.5,0.5,120
602,0.5,120
602.5,0.5,120
603,0.5,120
603.5,0.5,120
604,0.5,120
604.5,0.5,120
605,0.5,120
605.5,0.5,120
606,0.5,120
606.5,0.5,120
607,0.5,120
607.5,0.5,120
608,0.5,120
608.5,0.5,120
609,0.5,120
609.5,0.5,120
610,0.5,120
610.5,0.5,120
611,0.5,120
611.5,0.5,120
612,0.5,120
612.5,0.5,120
613,0.5,120
613.5,0.5,120
614,0.5,120
614.5,0.5,120
615,0.5,120
615.5,0.5,120
616,0.5,120
616.5,0.5,120
617,0.5,120
617.5,0.5,120
618,0.5,120
618.5,0.5,120
619,0.5,120
619.5,0.5,120
620,0.5,120
620.5,0.5,120
621,0.5,120
621.5,0.5,120
622,0.5,120
622.5,0.5,120
623,0.5,120
623.5,0.5,120
624,0.5,120
624.5,0.5,120
625,0.5,120
625.5,0.5,120
626,0.5,120
626.5,0.5,120
627,0.5,120
627.5,0.5,120
628,0.5,120
628.5,0.5,120
629,0.5,120
629.5,0.5,120
630,0.5,120
630.5,0.5,120
631,0.5,120
631.5,0.5,120
632,0.5,120
632.5,0.5,120
633,0.5,120
633.5,0.5,120
634,0.5,120
634.5,0.5,120
635,0.5,120
635.5,0.5,120
636,0.5,120
636.5,0.5,120
637,0.5,120
637.5,0.5,120
638,0.5,120
638.5,0.5,120
639,0.5,120
639.5,0.5,120
640,0.5,120
640.5,0.5,120
641,0.5,120
641.5,0.5,120
642,0.5,120
642.5,0.5,120
643,0.5,120
643.5,0.5,120
644,0.5,120
644.5,0.5,120
645,0.5,120
645.5,0.5,120
646,0.5,120
646.5,0.5,120
647,0.5,120
647.5,0.5,120
648,0.5,120
648.5,0.5,120
649,0.5,120
649.5,0.5,120
650,0.5,120
650.5,0.5,120
651,0.5,120
651.5,0.5,120
652,0.5,120
652.5,0.5,120
653,0.5,120
653.5,0.5,120
654,0.5,120
654.5,0.5,120
655,0.5,120
655.5,0.5,120
656,0.5,120
656.5,0.5,120
657,0.5,120
657.5,0.5,120
658,0.5,120
658.5,0.5,120
659,0.5,120
659.5,0.5,120
660,0.5,120
660.5,0.5,120
661,0.5,120
661.5,0.5,120
662,0.5,120
662.5,0.5,120
663,0.5,120
663.5,0.5,120
664,0.5,120
664.5,0.5,120
665,0.5,120
665.5,0.5,120
666,0.5,120
666.5,0.5,120
667,0.5,120
667.5,0.5,120
668,0.5,120
668.5,0.5,120
669,0.5,120
669.5,0.5,120
670,0.5,120
670.5,0.5,120
671,0.5,120
671.5,0.5,120
672,0.5,120
672.5,0.5,120
673,0.5,120
673.5,0.5,120
674,0.5,120
674.5,0.5,120
675,0.5,120
675.5,0.5,120
676,0.5,120
676.5,0.5,120
677,0.5,120
677.5,0.5,120
678,0.5,120
678.5,0.5,120
679,0.5,120
679.5,0.5,120
680,0.5,120
680.5,0.5,120
681,0.5,120
681.5,0.5,120
682,0.5,120
682.5,0.5,120
683,0.5,120
683.5,0.5,120
684,0.5,120
684.5,0.5,120
685,0.5,120
685.5,0.5,120
686,0.5,120
686.5,0.5,120
687,0.5,120
687.5,0.5,120
688,0.5,120
688.5,0.5,120
689,0.5,120
689.5,0.5,120
690,0.5,120
690.5,0.5,120
691,0.5,120
691.5,0.5,120
692,0.5,120
692.5,0.5,120
693,0.5,120
693.5,0.5,120
694,0.5,120
694.5,0.5,120
695,0.5,120
695.5,0.5,120
696,0.5,120
696.5,0.5,120
697,0.5,120
697.5,0.5,120
698,0.5,120
698.5,0.5,120
699,0.5,120
699.5,0.5,120
500,1,120
500.5,1,120
501,1,120
501.5,1,120
502,1,120
502.5,1,120
503,1,120
503.5,1,120
504,1,120
504.5,1,120
505,1,120
505.5,1,120
506,1,120
506.5,1,120
507,1,120
507.5,1,120
508,1,120
508.5,1,120
509,1,120
509.5,1,120
510,1,120
510.5,1,120
511,1,120
511.5,1,120
512,1,120
512.5,1,120
513,1,120
513.5,1,120
514,1,120
514.5,1,120
515,1,120
515.5,1,120
516,1,120
516.5,1,120
517,1,120
517.5,1,120
518,1,120
518.5,1,120
519,1,120
519.5,1,120
520,1,120
520.5,1,120
521,1,120
521.5,1,120
522,1,120
522.5,1,120
523,1,120
523.5,1,120
524,1,120
524.5,1,120
525,1,120
525.5,1,120
526,1,120
526.5,1,120
527,1,120
527.5,1,120
528,1,120
528.5,1,120
529,1,120
529.5,1,120
530,1,120
530.5,1,120
531,1,120
531.5,1,120
532,1,120
532.5,1,120
533,1,120
533.5,1,120
534,1,120
534.5,1,120
535,1,120
535.5,1,120
536,1,120
536.5,1,120
537,1,120
537.5,1,120
538,1,120
538.5,1,120
539,1,120
539.5,1,120
540,1,120
540.5,1,120
541,1,120
541.5,1,120
542,1,120
542.5,1,120
543,1,120
543.5,1,120
544,1,120
544.5,1,120
545,1,120
545.5,1,120
546,1,120
546.5,1,120
547,1,120
547.5,1,120
548,1,120
548.5,1,120
549,1,120
549.5,1,120
550,1,120
550.5,1,120
551,1,120
551.5,1,120
552,1,120
552.5,1,120
553,1,120
553.5,1,120
554,1,120
554.5,1,120
555,1,120
555.5,1,120
556,1,120
556.5,1,120
557,1,120
557.5,1,120
558,1,120
558.5,1,120
559,1,120
559.5,1,120
560,1,120
560.5,1,120
561,1,120
561.5,1,120
562,1,120
562.5,1,120
563,1,120
563.5,1,120
564,1,120
564.5,1,120
565,1,120
565.5,1,120
566,1,120
566.5,1,120
567,1,120
567.5,1,120
568,1,120
568.5,1,120
569,1,120
569.5,1,120
570,1,120
570.5,1,120
571,1,120
571.5,1,120
572,1,120
572.5,1,120
573,1,120
573.5,1,120
574,1,120
574.5,1,120
575,1,120
575.5,1,120
576,1,120
576.5,1,120
577,1,120
577.5,1,120
578,1,120
578.5,1,120
579,1,120
579.5,1,120
580,1,120
580.5,1,120
581,1,120
581.5,1,120
582,1,120
582.5,1,120
583,1,120
583.5,1,120
584,1,120
584.5,1,120
585,1,120
585.5,1,120
586,1,120
586.5,1,120
587,1,120
587.5,1,120
588,1,120
588.5,1,120
589,1,120
589.5,1,120
590,1,120
590.5,1,120
591,1,120
591.5,1,120
592,1,120
592.5,1,120
593,1,120
593.5,1,120
594,1,120
594.5,1,120
595,1,120
595.5,1,120
596,1,120
596.5,1,120
597,1,120
597.5,1,120
598,1,120
598.5,1,120
599,1,120
599.5,1,120
600,1,120
600.5,1,120
601,1,120
601.5,1,120
602,1,120
602.5,1,120
603,1,120
603.5,1,120
604,1,120
604.5,1,120
605,1,120
605.5,1,120
606,1,120
606.5,1,120
607,1,120
607.5,1,120
608,1,120
608.5,1,120
609,1,120
609.5,1,120
610,1,120
610.5,1,120
611,1,120
611.5,1,120
612,1,120
612.5,1,120
613,1,120
613.5,1,120
614,1,120
614.5,1,120
615,1,120
615.5,1,120
616,1,120
616.5,1,120
617,1,120
617.5,1,120
618,1,120
618.5,1,120
619,1,120
619.5,1,120
620,1,120
620.5,1,120
621,1,120
621.5,1,120
622,1,120
622.5,1,120
623,1,120
623.5,1,120
624,1,120
624.5,1,120
625,1,120
625.5,1,120
626,1,120
626.5,1,120
627,1,120
627.5,1,120
628,1,120
628.5,1,120
629,1,120
629.5,1,120
630,1,120
630.5,1,120
631,1,120
631.5,1,120
632,1,120
632.5,1,120
633,1,120
633.5,1,120
634,1,120
634.5,1,120
635,1,120
635.5,1,120
636,1,120
636.5,1,120
637,1,120
637.5,1,120
638,1,120
638.5,1,120
639,1,120
639.5,1,120
640,1,120
640.5,1,120
641,1,120
641.5,1,120
642,1,120
642.5,1,120
643,1,120
643.5,1,120
644,1,120
644.5,1,120
645,1,120
645.5,1,120
646,1,120
646.5,1,120
647,1,120
647.5,1,120
648,1,120
648.5,1,120
649,1,120
649.5,1,120
650,1,120
650.5,1,120
651,1,120
651.5,1,120
652,1,120
652.5,1,120
653,1,120
653.5,1,120
654,1,120
654.5,1,120
655,1,120
655.5,1,120
656,1,120
656.5,1,120
657,1,120
657.5,1,120
658,1,120
658.5,1,120
659,1,120
659.5,1,120
660,1,120
660.5,1,120
661,1,120
661.5,1,120
662,1,120
662.5,1,120
663,1,120
663.5,1,120
664,1,120
664.5,1,120
665,1,120
665.5,1,120
666,1,120
666.5,1,120
667,1,120
667.5,1,120
668,1,120
668.5,1,120
669,1,120
669.5,1,120
670,1,120
670.5,1,120
671,1,120
671.5,1,120
672,1,120
672.5,1,120
673,1,120
673.5,1,120
674,1,120
674.5,1,120
675,1,120
675.5,1,120
676,1,120
676.5,1,120
677,1,120
677.5,1,120
678,1,120
678.5,1,120
679,1,120
679.5,1,120
680,1,120
680.5,1,120
681,1,120
681.5,1,120
682,1,120
682.5,1,120
683,1,120
683.5,1,120
684,1,120
684.5,1,120
685,1,120
685.5,1,120
686,1,120
686.5,1,120
687,1,120
687.5,1,120
688,1,120
688.5,1,120
689,1,120
689.5,1,120
690,1,120
690.5,1,120
691,1,120
691.5,1,120
692,1,120
692.5,1,120
693,1,120
693.5,1,120
694,1,120
694.5,1,120
695,1,120
695.5,1,120
696,1,120
696.5,1,120
697,1,120
697.5,1,120
698,1,120
698.5,1,120
699,1,120
699.5,1,120
500,1.5,120
500.5,1.5,120
501,1.5,120
501.5,1.5,120
502,1.5,120
502.5,1.5,120
503,1.5,120
503.5,1.5,120
504,1.5,120
504.5,1.5,120
505,1.5,120
505.5,1.5,120
506,1.5,120
506.5,1.5,120
507,1.5,120
507.5,1.5,120
508,1.5,120
508.5,1.5,120
509,1.5,120
509.5,1.5,120
510,1.5,120
510.5,1.5,120
511,1.5,120
511.5,1.5,120
512,1.5,120
512.5,1.5,120
513,1.5,120
513.5,1.5,120
514,1.5,120
514.5,1.5,120
515,1.5,120
515.5,1.5,120
516,1.5,120
516.5,1.5,120
517,1.5,120
517.5,1.5,120
518,1.5,120
518.5,1.5,120
519,1.5,120
519.5,1.5,120
520,1.5,120
520.5,1.5,120
521,1.5,120
521.5,1.5,120
522,1.5,120
522.5,1.5,120
523,1.5,120
523.5,1.5,120
524,1.5,120
524.5,1.5,120
525,1.5,120
525.5,1.5,120
526,1.5,120
526.5,1.5,120
527,1.5,120
527.5,1.5,120
528,1.5,120
528.5,1.5,120
529,1.5,120
529.5,1.5,120
530,1.5,120
530.5,1.5,120
531,1.5,120
531.5,1.5,120
532,1.5,120
532.5,1.5,120
533,1.5,120
533.5,1.5,120
534,1.5,120
534.5,1.5,120
535,1.5,120
535.5,1.5,120
536,1.5,120
536.5,1.5,120
537,1.5,120
537.5,1.5,120
538,1.5,120
538.5,1.5,120
539,1.5,120
539.5,1.5,120
540,1.5,120
540.5,1.5,120
541,1.5,120
541.5,1.5,120
542,1.5,120
542.5,1.5,120
543,1.5,120
543.5,1.5,120
544,1.5,120
544.5,1.5,120
545,1.5,120
545.5,1.5,120
546,1.5,120
546.5,1.5,120
547,1.5,120
547.5,1.5,120
548,1.5,120
548.5,1.5,120
549,1.5,120
549.5,1.5,120
550,1.5,120
550.5,1.5,120
551,1.5,120
551.5,1.5,120
552,1.5,120
552.5,1.5,120
553,1.5,120
553.5,1.5,120
554,1.5,120
554.5,1.5,120
555,1.5,120
555.5,1.5,120
556,1.5,120
556.5,1.5,120
557,1.5,120
557.5,1.5,120
558,1.5,120
558.5,1.5,120
559,1.5,120
559.5,1.5,120
560,1.5,120
560.5,1.5,120
561,1.5,120
561.5,1.5,120
562,1.5,120
562.5,1.5,120
563,1.5,120
563.5,1.5,120
564,1.5,120
564.5,1.5,120
565,1.5,120
565.5,1.5,120
566,1.5,120
566.5,1.5,120
567,1.5,120
567.5,1.5,120
568,1.5,120
568.5,1.5,120
569,1.5,120
569.5,1.5,120
570,1.5,120
570.5,1.5,120
571,1.5,120
571.5,1.5,120
572,1.5,120
572.5,1.5,120
573,1.5,120
573.5,1.5,120
574,1.5,120
574.5,1.5,120
575,1.5,120
575.5,1.5,120
576,1.5,120
576.5,1.5,120
577,1.5,120
577.5,1.5,120
578,1.5,120
578.5,1.5,120
579,1.5,120
579.5,1.5,120
580,1.5,120
580.5,1.5,120
581,1.5,120
581.5,1.5,120
582,1.5,120
582.5,1.5,120
583,1.5,120
583.5,1.5,120
584,1.5,120
584.5,1.5,120
585,1.5,120
585.5,1.5,120
586,1.5,120
586.5,1.5,120
587,1.5,120
587.5,1.5,120
588,1.5,120
588.5,1.5,120
589,1.5,120
589.5,1.5,120
590,1.5,120
590.5,1.5,120
591,1.5,120
591.5,1.5,120
592,1.5,120
592.5,1.5,120
593,1.5,120
593.5,1.5,120
594,1.5,120
594.5,1.5,120
595,1.5,120
595.5,1.5,120
596,1.5,120
596.5,1.5,120
597,1.5,120
597.5,1.5,120
598,1.5,120
598.5,1.5,120
599,1.5,120
599.5,1.5,120
600,1.5,120
600.5,1.5,120
601,1.5,120
601.5,1.5,120
602,1.5,120
602.5,1.5,120
603,1.5,120
603.5,1.5,120
604,1.5,120
604.5,1.5,120
605,1.5,120
605.5,1.5,120
606,1.5,120
606.5,1.5,120
607,1.5,120
607.5,1.5,120
608,1.5,120
608.5,1.5,120
609,1.5,120
609.5,1.5,120
610,1.5,120
610.5,1.5,120
611,1.5,120
611.5,1.5,120
612,1.5,120
612.5,1.5,120
613,1.5,120
613.5,1.5,120
614,1.5,120
614.5,1.5,120
615,1.5,120
615.5,1.5,120
616,1.5,120
616.5,1.5,120
617,1.5,120
617.5,1.5,120
618,1.5,120
618.5,1.5,120
619,1.5,120
619.5,1.5,120
620,1.5,120
620.5,1.5,120
621,1.5,120
621.5,1.5,120
622,1.5,120
622.5,1.5,120
623,1.5,120
623.5,1.5,120
624,1.5,120
624.5,1.5,120
625,1.5,120
625.5,1.5,120
626,1.5,120
626.5,1.5,120
627,1.5,120
627.5,1.5,120
628,1.5,120
628.5,1.5,120
629,1.5,120
629.5,1.5,120
630,1.5,120
630.5,1.5,120
631,1.5,120
631.5,1.5,120
632,1.5,120
632.5,1.5,120
633,1.5,120
633.5,1.5,120
634,1.5,120
634.5,1.5,120
635,1.5,120
635.5,1.5,120
636,1.5,120
636.5,1.5,120
637,1.5,120
637.5,1.5,120
638,1.5,120
638.5,1.5,120
639,1.5,120
639.5,1.5,120
640,1.5,120
640.5,1.5,120
641,1.5,120
641.5,1.5,120
642,1.5,120
642.5,1.5,120
643,1.5,120
643.5,1.5,120
644,1.5,120
644.5,1.5,120
645,1.5,120
645.5,1.5,120
646,1.5,120
646.5,1.5,120
647,1.5,120
647.5,1.5,120
648,1.5,120
648.5,1.5,120
649,1.5,120
649.5,1.5,120
650,1.5,120
650.5,1.5,120
651,1.5,120
651.5,1.5,120
652,1.5,120
652.5,1.5,120
653,1.5,120
653.5,1.5,120
654,1.5,120
654.5,1.5,120
655,1.5,120
655.5,1.5,120
656,1.5,120
656.5,1.5,120
657,1.5,120
657.5,1.5,120
658,1.5,120
658.5,1.5,120
659,1.5,120
659.5,1.5,120
660,1.5,120
660.5,1.5,120
661,1.5,120
661.5,1.5,120
662,1.5,120
662.5,1.5,120
663,1.5,120
663.5,1.5,120
664,1.5,120
664.5,1.5,120
665,1.5,120
665.5,1.5,120
666,1.5,120
666.5,1.5,120
667,1.5,120
667.5,1.5,120
668,1.5,120
668.5,1.5,120
669,1.5,120
669.5,1.5,120
670,1.5,120
670.5,1.5,120
671,1.5,120
671.5,1.5,120
672,1.5,120
672.5,1.5,120
673,1.5,120
673.5,1.5,120
674,1.5,120
674.5,1.5,120
675,1.5,120
675.5,1.5,120
676,1.5,120
676.5,1.5,120
677,1.5,120
677.5,1.5,120
678,1.5,120
678.5,1.5,120
679,1.5,120
679.5,1.5,120
680,1.5,120
680.5,1.5,120
681,1.5,120
681.5,1.5,120
682,1.5,120
682.5,1.5,120
683,1.5,120
683.5,1.5,120
684,1.5,120
684.5,1.5,120
685,1.5,120
685.5,1.5,120
686,1.5,120
686.5,1.5,120
687,1.5,120
687.5,1.5,120
688,1.5,120
688.5,1.5,120
689,1.5,120
689.5,1.5,120
690,1.5,120
690.5,1.5,120
691,1.5,120
691.5,1.5,120
692,1.5,120
692.5,1.5,120
693,1.5,120
693.5,1.5,120
694,1.5,120
694.5,1.5,120
695,1.5,120
695.5,1.5,120
696,1.5,120
696.5,1.5,120
697,1.5,120
697.5,1.5,120
698,1.5,120
698.5,1.5,120
699,1.5,120
699.5,1.5,120
500,2,120
500.5,2,120
501,2,120
501.5,2,120
502,2,120
502.5,2,120
503,2,120
503.5,2,120
504,2,120
504.5,2,120
505,2,120
505.5,2,120
506,2,120
506.5,2,120
507,2,120
507.5,2,120
508,2,120
508.5,2,120
509,2,120
509.5,2,120
510,2,120
510.5,2,120
511,2,120
511.5,2,120
512,2,120
512.5,2,120
513,2,120
513.5,2,120
514,2,120
514.5,2,120
515,2,120
515.5,2,120
516,2,120
516.5,2,120
517,2,120
517.5,2,120
518,2,120
518.5,2,120
519,2,120
519.5,2,120
520,2,120
520.5,2,120
521,2,120
521.5,2,120
522,2,120
522.5,2,120
523,2,120
523.5,2,120
524,2,120
524.5,2,120
525,2,120
525.5,2,120
526,2,120
526.5,2,120
527,2,120
527.5,2,120
528,2,120
528.5,2,120
529,2,120
529.5,2,120
530,2,120
530.5,2,120
531,2,120
531.5,2,120
532,2,120
532.5,2,120
533,2,120
533.5,2,120
534,2,120
534.5,2,120
535,2,120
535.5,2,120
536,2,120
536.5,2,120
537,2,120
537.5,2,120
538,2,120
538.5,2,120
539,2,120
539.5,2,120
540,2,120
540.5,2,120
541,2,120
541.5,2,120
542,2,120
542.5,2,120
543,2,120
543.5,2,120
544,2,120
544.5,2,120
545,2,120
545.5,2,120
546,2,120
546.5,2,120
547,2,120
547.5,2,120
548,2,120
548.5,2,120
549,2,120
549.5,2,120
550,2,120
550.5,2,120
551,2,120
551.5,2,120
552,2,120
552.5,2,120
553,2,120
553.5,2,120
554,2,120
554.5,2,120
555,2,120
555.5,2,120
556,2,120
556.5,2,120
557,2,120
557.5,2,120
558,2,120
558.5,2,120
559,2,120
559.5,2,120
560,2,120
560.5,2,120
561,2,120
561.5,2,120
562,2,120
562.5,2,120
563,2,120
563.5,2,120
564,2,120
564.5,2,120
565,2,120
565.5,2,120
566,2,120
566.5,2,120
567,2,120
567.5,2,120
568,2,120
568.5,2,120
569,2,120
569.5,2,120
570,2,120
570.5,2,120
571,2,120
571.5,2,120
572,2,120
572.5,2,120
573,2,120
573.5,2,120
574,2,120
574.5,2,120
575,2,120
575.5,2,120
576,2,120
576.5,2,120
577,2,120
577.5,2,120
578,2,120
578.5,2,120
579,2,120
579.5,2,120
580,2,120
580.5,2,120
581,2,120
581.5,2,120
582,2,120
582.5,2,120
583,2,120
583.5,2,120
584,2,120
584.5,2,120
585,2,120
