,ux,uy,uz,p
0,0.0,0.0,0.0,0.0009368146900000001
1,0.0,0.0,0.0,0.006744249559999999
2,0.0,0.0,0.0,0.01276302736
3,0.0,0.0,0.0,0.00883978247
4,0.0,0.0,0.0,0.006199187869999999
5,0.0,0.0,0.0,0.00499109899
6,0.0,0.0,0.0,0.0023852418400000003
7,0.0,0.0,0.0,0.0021572746300000003
8,0.0,0.0,0.0,0.00329212425
9,0.0,0.0,0.0,0.004576849799999999
10,0.0,0.0,0.0,0.005242841799999999
11,0.0,0.0,0.0,0.00729080797
12,0.0,0.0,0.0,0.0072747931550000006
13,0.0,0.0,0.0,0.007165856988
14,0.0,0.0,0.0,0.006940546782
15,0.0,0.0,0.0,0.005786052081000001
16,0.0,0.0,0.0,0.00139520852
17,0.0,0.0,0.0,-0.00320710315
18,0.0,0.0,0.0,-0.004657225389999999
19,0.0,0.0,0.0,-0.00452643033
20,0.0,0.0,0.0,-0.0024312534
21,0.0,0.0,0.0,-0.00193374994
22,0.0,0.0,0.0,-0.00149117478
23,0.0,0.0,0.0,0.0010726634500000001
24,0.0,0.0,0.0,0.002581030909
25,0.0,0.0,0.0,0.00226463896
26,0.0,0.0,0.0,0.00235018385
27,0.0,0.0,0.0,0.0071119298400000005
28,0.0,0.0,0.0,0.01188065006
29,0.0,0.0,0.0,0.01189643762
30,0.0,0.0,0.0,0.0071303838999999996
31,0.0,0.0,0.0,0.0012043268
32,0.0,0.0,0.0,-0.00074275
33,0.0,0.0,0.0,-0.0021263491
34,0.0,0.0,0.0,-0.0008831949999999999
35,0.0,0.0,0.0,0.0015923640700000001
36,0.0,0.0,0.0,0.00282287107
37,0.0,0.0,0.0,0.003494371656
38,0.0,0.0,0.0,0.00089138234
39,0.0,0.0,0.0,-0.00010407429
40,0.0,0.0,0.0,0.00393523577
41,0.0,0.0,0.0,0.00711494437
42,0.0,0.0,0.0,0.0076966323500000005
43,0.0,0.0,0.0,0.00909634013
44,0.0,0.0,0.0,0.012005317000000001
45,0.0,0.0,0.0,0.00764225927
46,0.0,0.0,0.0,0.00417679111
47,0.0,0.0,0.0,-0.0034868454299999997
48,0.0,0.0,0.0,-0.009404602529
49,0.0,0.0,0.0,-0.00484492532
50,0.0,0.0,0.0,-0.00101166515
51,0.0,0.0,0.0,0.0033769024120000003
52,0.0,0.0,0.0,0.00356719824
53,0.0,0.0,0.0,0.0028003883099999996
54,0.0,0.0,0.0,0.0014697504
55,0.0,0.0,0.0,0.00265478714
56,0.0,0.0,0.0,0.00665615843
57,0.0,0.0,0.0,0.008961434930000001
58,0.0,0.0,0.0,0.012574996599999999
59,0.0,0.0,0.0,0.0136736642
60,0.0,0.0,0.0,0.013155552000000001
61,0.0,0.0,0.0,0.01005857634
62,0.0,0.0,0.0,0.00576846487
63,0.0,0.0,0.0,0.00368897926
64,0.0,0.0,0.0,2.0399470000000005e-05
65,0.0,0.0,0.0,-0.0031076895099999995
66,0.0,0.0,0.0,-0.00514212247
67,0.0,0.0,0.0,-0.00535846322
68,0.0,0.0,0.0,-0.00396222245
69,0.0,0.0,0.0,-0.00095796032
70,0.0,0.0,0.0,0.00024184345
71,0.0,0.0,0.0,0.0013567546400000002
72,0.0,0.0,0.0,0.0013095786000000002
73,0.0,0.0,0.0,0.0007468866
74,0.0,0.0,0.0,0.0007840775200000001
75,0.0,0.0,0.0,0.00098347531
76,0.0,0.0,0.0,-0.0011574015000000001
77,0.0,0.0,0.0,-0.0025027457300000003
78,0.0,0.0,0.0,-0.00346737275
79,0.0,0.0,0.0,-0.00327550236
80,0.0,0.0,0.0,-0.0031844419999999996
81,0.0,0.0,0.0,-0.00349804674
82,0.0,0.0,0.0,-0.004308340589999999
83,0.0,0.0,0.0,-0.00433323391
84,0.0,0.0,0.0,-0.00368695596
85,0.0,0.0,0.0,-0.00016936565999999998
86,0.0,0.0,0.0,0.0037012522799999997
87,0.0,0.0,0.0,0.004270459398
88,0.0,0.0,0.0,0.003993644173
89,0.0,0.0,0.0,0.00618784412
90,0.0,0.0,0.0,0.00991272402
91,0.0,0.0,0.0,0.009752044889999999
92,0.0,0.0,0.0,0.007277817574
