,ux,uy,uz,p
0,0.0,0.0,0.0,0.005453427689999999
1,0.0,0.0,0.0,0.00472755756
2,0.0,0.0,0.0,0.0028810103599999997
3,0.0,0.0,0.0,0.00201530147
4,0.0,0.0,0.0,0.0019057538700000003
5,0.0,0.0,0.0,0.00177586899
6,0.0,0.0,0.0,0.0015784758399999999
7,0.0,0.0,0.0,0.00036118653000000004
8,0.0,0.0,0.0,-0.00064937565
9,0.0,0.0,0.0,-0.0025714961999999996
10,0.0,0.0,0.0,-0.0033973672
11,0.0,0.0,0.0,-0.00311024603
12,0.0,0.0,0.0,-0.0027431368450000003
13,0.0,0.0,0.0,-0.000604048212
14,0.0,0.0,0.0,0.001477687782
15,0.0,0.0,0.0,0.001994621081
16,0.0,0.0,0.0,0.0035075745199999995
17,0.0,0.0,0.0,0.00865036385
18,0.0,0.0,0.0,0.01168905061
19,0.0,0.0,0.0,0.01101950967
20,0.0,0.0,0.0,0.005276077600000001
21,0.0,0.0,0.0,0.0011533420599999999
22,0.0,0.0,0.0,-0.0006062239799999999
23,0.0,0.0,0.0,-0.00294844455
24,0.0,0.0,0.0,-0.002525750091
25,0.0,0.0,0.0,-0.00174196804
26,0.0,0.0,0.0,-0.00038721845000000004
27,0.0,0.0,0.0,-0.00161791616
28,0.0,0.0,0.0,-0.00479542394
29,0.0,0.0,0.0,-0.00515886638
30,0.0,0.0,0.0,-0.0010961355
31,0.0,0.0,0.0,0.0052623328
32,0.0,0.0,0.0,0.006696618200000001
33,0.0,0.0,0.0,0.0070985999
34,0.0,0.0,0.0,0.0079351283
35,0.0,0.0,0.0,0.00887179907
36,0.0,0.0,0.0,0.00914015107
37,0.0,0.0,0.0,0.0059832066560000004
38,0.0,0.0,0.0,-0.00184657236
39,0.0,0.0,0.0,-0.0042281129899999995
40,0.0,0.0,0.0,-0.00209715223
41,0.0,0.0,0.0,0.00208602037
42,0.0,0.0,0.0,0.00330209035
43,0.0,0.0,0.0,0.00252872113
44,0.0,0.0,0.0,0.0007348331999999999
45,0.0,0.0,0.0,0.00360696627
46,0.0,0.0,0.0,0.005717146110000001
47,0.0,0.0,0.0,0.00680636857
48,0.0,0.0,0.0,0.005211276471
49,0.0,0.0,0.0,0.00660191368
50,0.0,0.0,0.0,0.008543885849999999
51,0.0,0.0,0.0,0.011371600412000001
52,0.0,0.0,0.0,0.00980818224
53,0.0,0.0,0.0,0.00779611031
54,0.0,0.0,0.0,0.0028539404000000003
55,0.0,0.0,0.0,-0.0020427228600000003
56,0.0,0.0,0.0,-0.00583430657
57,0.0,0.0,0.0,-0.00700523807
58,0.0,0.0,0.0,-0.0075914714
59,0.0,0.0,0.0,-0.0062094978
60,0.0,0.0,0.0,-0.005068549
61,0.0,0.0,0.0,-0.00249596766
62,0.0,0.0,0.0,-0.00042683963
63,0.0,0.0,0.0,-3.598108e-05
64,0.0,0.0,0.0,-0.00019007612
65,0.0,0.0,0.0,0.00010222029
66,0.0,0.0,0.0,0.00129361353
67,0.0,0.0,0.0,0.0015679347800000001
68,0.0,0.0,0.0,0.00032883915
69,0.0,0.0,0.0,-0.00218432682
70,0.0,0.0,0.0,-0.00300066355
71,0.0,0.0,0.0,-0.00263130636
72,0.0,0.0,0.0,-0.0017461013999999998
73,0.0,0.0,0.0,-0.0022253716999999997
74,0.0,0.0,0.0,-0.00250728758
75,0.0,0.0,0.0,-0.0024542856900000003
76,0.0,0.0,0.0,-0.0014176905000000003
77,0.0,0.0,0.0,-0.00040474753
78,0.0,0.0,0.0,0.0021518022500000003
79,0.0,0.0,0.0,0.00446836864
80,0.0,0.0,0.0,0.005334799
81,0.0,0.0,0.0,0.00545710726
82,0.0,0.0,0.0,0.00594887941
