,ux,uy,uz,p
0,0.0,0.0,0.0,0.00020926338999999996
1,0.0,0.0,0.0,-0.00072741324
2,0.0,0.0,0.0,-0.00069946364
3,0.0,0.0,0.0,0.00029243257
4,0.0,0.0,0.0,0.0008721498700000001
5,0.0,0.0,0.0,0.00102086999
6,0.0,0.0,0.0,0.0017088738400000002
7,0.0,0.0,0.0,0.0032521586300000003
8,0.0,0.0,0.0,0.0031911212499999998
9,0.0,0.0,0.0,0.0016238338000000001
10,0.0,0.0,0.0,0.0013556188
11,0.0,0.0,0.0,0.00270140397
12,0.0,0.0,0.0,0.003173147155
13,0.0,0.0,0.0,0.0033102619879999996
14,0.0,0.0,0.0,0.005567742781999999
15,0.0,0.0,0.0,0.007119917081000001
16,0.0,0.0,0.0,0.00819267152
17,0.0,0.0,0.0,0.0066174458500000005
18,0.0,0.0,0.0,0.0060401586100000005
19,0.0,0.0,0.0,0.00579500767
20,0.0,0.0,0.0,0.007311206600000001
21,0.0,0.0,0.0,0.009532536060000001
22,0.0,0.0,0.0,0.01014531122
23,0.0,0.0,0.0,0.00834336945
24,0.0,0.0,0.0,0.005529505908999999
25,0.0,0.0,0.0,0.005736820959999999
26,0.0,0.0,0.0,0.0058610148499999995
27,0.0,0.0,0.0,0.00118361184
28,0.0,0.0,0.0,-0.00112315994
29,0.0,0.0,0.0,-0.00058917738
30,0.0,0.0,0.0,0.0034581038999999996
31,0.0,0.0,0.0,0.0069427958
32,0.0,0.0,0.0,0.0066663032
33,0.0,0.0,0.0,0.0045341969
34,0.0,0.0,0.0,0.005227309300000001
35,0.0,0.0,0.0,0.0060084310699999996
36,0.0,0.0,0.0,0.00550213607
37,0.0,0.0,0.0,0.003977609656
38,0.0,0.0,0.0,0.0031400536399999995
39,0.0,0.0,0.0,0.00377923901
40,0.0,0.0,0.0,0.005396335769999999
41,0.0,0.0,0.0,0.00316122137
42,0.0,0.0,0.0,0.00011277135
43,0.0,0.0,0.0,-0.00079083247
44,0.0,0.0,0.0,0.00051852
45,0.0,0.0,0.0,0.00324304827
46,0.0,0.0,0.0,0.00517554011
47,0.0,0.0,0.0,0.01055740757
48,0.0,0.0,0.0,0.014183052471000001
49,0.0,0.0,0.0,0.01561779868
50,0.0,0.0,0.0,0.01758534485
51,0.0,0.0,0.0,0.017366890412
52,0.0,0.0,0.0,0.01249421624
53,0.0,0.0,0.0,0.01090489231
54,0.0,0.0,0.0,0.007030776399999999
55,0.0,0.0,0.0,0.00047258913999999997
56,0.0,0.0,0.0,-0.0062200245700000005
57,0.0,0.0,0.0,-0.007825966069999999
58,0.0,0.0,0.0,-0.0061501114
59,0.0,0.0,0.0,-0.0024807158
60,0.0,0.0,0.0,-0.001236438
61,0.0,0.0,0.0,0.0010941543400000001
62,0.0,0.0,0.0,0.0037711698699999996
63,0.0,0.0,0.0,0.00461376126
64,0.0,0.0,0.0,0.0041223525799999996
65,0.0,0.0,0.0,0.00280822949
66,0.0,0.0,0.0,0.00202955153
67,0.0,0.0,0.0,0.00174639878
68,0.0,0.0,0.0,0.00376072555
69,0.0,0.0,0.0,0.00979512218
70,0.0,0.0,0.0,0.011663876450000001
71,0.0,0.0,0.0,0.01174513764
72,0.0,0.0,0.0,0.0134409566
73,0.0,0.0,0.0,0.012816961299999999
74,0.0,0.0,0.0,0.01190640642
75,0.0,0.0,0.0,0.010569146310000001
76,0.0,0.0,0.0,0.0045293205
77,0.0,0.0,0.0,-0.0006875899299999999
78,0.0,0.0,0.0,-0.00862985475
79,0.0,0.0,0.0,-0.00302253236
80,0.0,0.0,0.0,0.010202131
81,0.0,0.0,0.0,0.01315350126
82,0.0,0.0,0.0,0.00511294141
83,0.0,0.0,0.0,-0.00610612291
84,0.0,0.0,0.0,-0.0071873449600000005
85,0.0,0.0,0.0,-0.00559776496
86,0.0,0.0,0.0,-0.00800478372
87,0.0,0.0,0.0,-0.011721980601999998
88,0.0,0.0,0.0,-0.010416819826999999
89,0.0,0.0,0.0,-0.00122830788
90,0.0,0.0,0.0,0.00482641802
91,0.0,0.0,0.0,0.005223701890000001
92,0.0,0.0,0.0,0.006913786574
93,0.0,0.0,0.0,0.0037568795300000003
94,0.0,0.0,0.0,-0.00536221079
95,0.0,0.0,0.0,-0.00781681625
96,0.0,0.0,0.0,-0.008037195479999999
97,0.0,0.0,0.0,-0.0045760096
98,0.0,0.0,0.0,-0.000388802932
99,0.0,0.0,0.0,0.010125174026
100,0.0,0.0,0.0,0.01328773076
101,0.0,0.0,0.0,0.010556011379999999
102,0.0,0.0,0.0,0.00909043617
103,0.0,0.0,0.0,0.00709522267
104,0.0,0.0,0.0,0.0067515104300000005
105,0.0,0.0,0.0,0.00623398392
106,0.0,0.0,0.0,0.0012285742
107,0.0,0.0,0.0,-0.0054376259
108,0.0,0.0,0.0,-0.00696720142
109,0.0,0.0,0.0,-0.00429131909
110,0.0,0.0,0.0,0.0019953924
111,0.0,0.0,0.0,0.0037515127
112,0.0,0.0,0.0,0.002477972
113,0.0,0.0,0.0,-0.0009786347
114,0.0,0.0,0.0,-0.00279931588
115,0.0,0.0,0.0,-0.00275678596
116,0.0,0.0,0.0,-0.0024903905699999998
117,0.0,0.0,0.0,-0.00373456637
118,0.0,0.0,0.0,-0.00479640259
119,0.0,0.0,0.0,-0.00445581269
120,0.0,0.0,0.0,-0.0022312480000000003
121,0.0,0.0,0.0,-0.0009463568499999999
122,0.0,0.0,0.0,-0.0010557565599999999
123,0.0,0.0,0.0,3.755238000000001e-05
124,0.0,0.0,0.0,0.00354094382
125,0.0,0.0,0.0,0.00341016379
126,0.0,0.0,0.0,0.001931302546
127,0.0,0.0,0.0,-0.00340330274
128,0.0,0.0,0.0,-0.005753895859999999
129,0.0,0.0,0.0,-0.00373015915
130,0.0,0.0,0.0,0.0013103129320000003
131,0.0,0.0,0.0,0.00413064381
132,0.0,0.0,0.0,0.00566203522
