,ux,uy,uz,p
0,0.0,0.0,0.0,0.0028394356900000002
1,0.0,0.0,0.0,0.0030559295599999997
2,0.0,0.0,0.0,0.0039088323599999995
3,0.0,0.0,0.0,0.01016748047
4,0.0,0.0,0.0,0.01285376687
5,0.0,0.0,0.0,0.009182413989999999
6,0.0,0.0,0.0,0.00074262814
7,0.0,0.0,0.0,0.00037518403
8,0.0,0.0,0.0,0.00271186725
9,0.0,0.0,0.0,0.0068915567999999995
10,0.0,0.0,0.0,0.0046524728
11,0.0,0.0,0.0,-0.0013736720300000001
12,0.0,0.0,0.0,-0.0033126708450000003
13,0.0,0.0,0.0,-0.004186459012
14,0.0,0.0,0.0,-0.0031172182179999997
15,0.0,0.0,0.0,-0.002669794919
16,0.0,0.0,0.0,-0.0020344684800000005
17,0.0,0.0,0.0,-0.0005974087499999999
18,0.0,0.0,0.0,0.00032035840999999996
19,0.0,0.0,0.0,0.00151445267
20,0.0,0.0,0.0,0.0018176956000000002
21,0.0,0.0,0.0,0.00142648906
22,0.0,0.0,0.0,0.00108779822
23,0.0,0.0,0.0,0.00070097575
24,0.0,0.0,0.0,0.000584483109
25,0.0,0.0,0.0,0.00048679705999999994
26,0.0,0.0,0.0,0.00026727515
27,0.0,0.0,0.0,-8.006671e-05
28,0.0,0.0,0.0,-0.00077445074
29,0.0,0.0,0.0,-0.00113541738
30,0.0,0.0,0.0,-0.0013226961
31,0.0,0.0,0.0,-0.0005362952
32,0.0,0.0,0.0,0.00010835189999999997
33,0.0,0.0,0.0,0.0011445278999999999
34,0.0,0.0,0.0,0.0008184245000000001
35,0.0,0.0,0.0,-0.00032818443
36,0.0,0.0,0.0,-0.0005860048299999999
37,0.0,0.0,0.0,-0.000109870544
38,0.0,0.0,0.0,0.00053544434
39,0.0,0.0,0.0,0.00055993931
40,0.0,0.0,0.0,0.00032581637
41,0.0,0.0,0.0,0.0006207167700000001
42,0.0,0.0,0.0,0.00116773935
43,0.0,0.0,0.0,0.00129933713
44,0.0,0.0,0.0,0.0013335290000000002
45,0.0,0.0,0.0,0.00131091327
46,0.0,0.0,0.0,0.00118710111
47,0.0,0.0,0.0,-3.988055e-05
48,0.0,0.0,0.0,-0.001864817529
49,0.0,0.0,0.0,-0.0030908503200000005
50,0.0,0.0,0.0,-0.00353451915
51,0.0,0.0,0.0,-0.004590757587999999
52,0.0,0.0,0.0,-0.006550400759999999
53,0.0,0.0,0.0,-0.00776962769
54,0.0,0.0,0.0,-0.0092273886
55,0.0,0.0,0.0,-0.00963609986
56,0.0,0.0,0.0,-0.01028174657
57,0.0,0.0,0.0,-0.01142466407
58,0.0,0.0,0.0,-0.014624423400000001
59,0.0,0.0,0.0,-0.0121615858
60,0.0,0.0,0.0,-0.008186559999999999
61,0.0,0.0,0.0,0.00015525544
62,0.0,0.0,0.0,0.00332535987
63,0.0,0.0,0.0,0.00314848026
64,0.0,0.0,0.0,0.00170809458
65,0.0,0.0,0.0,0.00154281649
66,0.0,0.0,0.0,0.0038906885300000003
67,0.0,0.0,0.0,0.005416219779999999
68,0.0,0.0,0.0,0.00685613555
69,0.0,0.0,0.0,0.00378086618
70,0.0,0.0,0.0,0.0012824704500000001
71,0.0,0.0,0.0,-0.00198963536
72,0.0,0.0,0.0,-0.0028441624000000005
73,0.0,0.0,0.0,-0.0022361367
74,0.0,0.0,0.0,-0.0022388265799999996
75,0.0,0.0,0.0,-0.00376830369
76,0.0,0.0,0.0,-0.0046654255000000006
77,0.0,0.0,0.0,-0.00454796973
78,0.0,0.0,0.0,-0.00399815575
79,0.0,0.0,0.0,-0.00404300036
80,0.0,0.0,0.0,-0.004787284
81,0.0,0.0,0.0,-0.005517160739999999
82,0.0,0.0,0.0,-0.00675703159
83,0.0,0.0,0.0,-0.00448222991
84,0.0,0.0,0.0,-0.00167262696
85,0.0,0.0,0.0,0.0011226780399999998
86,0.0,0.0,0.0,-0.0025614727199999997
87,0.0,0.0,0.0,-0.006097139602
88,0.0,0.0,0.0,-0.005973229827
89,0.0,0.0,0.0,-0.00352417088
90,0.0,0.0,0.0,-0.0036696389800000002
91,0.0,0.0,0.0,-0.00479763011
92,0.0,0.0,0.0,-0.006651052425999999
93,0.0,0.0,0.0,-0.008111128470000001
94,0.0,0.0,0.0,-0.00777643479
95,0.0,0.0,0.0,-0.00612390625
96,0.0,0.0,0.0,-0.0011150264800000001
97,0.0,0.0,0.0,0.000310984
98,0.0,0.0,0.0,0.0007924089680000001
99,0.0,0.0,0.0,0.003841457026
100,0.0,0.0,0.0,0.0026056187599999996
101,0.0,0.0,0.0,-0.00262028262
102,0.0,0.0,0.0,-0.00335905483
103,0.0,0.0,0.0,-0.00064522433
104,0.0,0.0,0.0,0.00197131643
105,0.0,0.0,0.0,0.00253448892
106,0.0,0.0,0.0,0.0020020272
107,0.0,0.0,0.0,0.0019185351000000001
108,0.0,0.0,0.0,0.00257399858
109,0.0,0.0,0.0,0.00417922091
110,0.0,0.0,0.0,0.004610995400000001
111,0.0,0.0,0.0,0.0028477037000000003
112,0.0,0.0,0.0,0.001343404
113,0.0,0.0,0.0,-0.0011788161
114,0.0,0.0,0.0,-0.0018719178800000002
115,0.0,0.0,0.0,-0.00194057896
116,0.0,0.0,0.0,-0.0010417165700000001
117,0.0,0.0,0.0,0.00127046563
118,0.0,0.0,0.0,0.00212493441
119,0.0,0.0,0.0,0.00182277831
120,0.0,0.0,0.0,0.0016085420000000001
121,0.0,0.0,0.0,0.00214637885
122,0.0,0.0,0.0,0.00190083464
123,0.0,0.0,0.0,-0.0008720649000000001
124,0.0,0.0,0.0,-0.00355907318
125,0.0,0.0,0.0,-0.0010795552099999999
126,0.0,0.0,0.0,0.000748250946
127,0.0,0.0,0.0,0.00355098526
